sample_id,file_size_kb,entropy,num_sections,has_digital_signature,suspicious_imports,tls_callbacks_count,debug_size,shadow_copies_deleted,registry_run_modified,file_rename_rate_per_sec,file_modification_entropy_avg,suspicious_extension_changed,cpu_spike_ratio,memory_consumption_mb,network_c2_connections,label,family
BENIGN_00832,1437.99,4.3111,5,1,0,1,0,0,0,0.13,4.0556,0,0.1263,155.41,1,0,Benign
BENIGN_00240,261.11,3.4382,5,1,0,0,0,0,0,0.09,3.9223,0,0.1135,129.07,0,0,Benign
MALWARE_02182,582.2,7.3466,2,0,6,0,56,1,1,53.55,7.7707,15,0.7701,30.39,3,1,WannaCry
MALWARE_00523,411.47,7.6963,7,0,5,0,0,1,0,33.02,7.6419,12,0.8486,23.3,1,1,REvil
MALWARE_00649,841.2,7.7788,7,0,4,0,0,0,1,27.49,7.8818,32,0.9351,57.0,1,1,LockBit
BENIGN_01947,863.2,4.9216,4,1,0,1,56,0,0,0.01,2.8188,0,0.2177,210.4,0,0,Benign
MALWARE_00276,743.17,7.0505,7,1,5,1,0,1,1,34.59,7.6212,22,0.9157,29.54,2,1,REvil
BENIGN_00193,1123.97,5.0127,4,1,0,0,0,0,0,0.1,3.3935,0,0.05,132.38,1,0,Benign
MALWARE_02350,425.65,7.8489,2,0,8,2,56,1,1,46.87,7.491,14,0.8969,60.77,1,1,Cerber
MALWARE_02440,743.75,7.5671,2,1,5,0,0,1,1,51.3,7.6763,18,0.9105,60.83,1,1,REvil
BENIGN_00945,1278.84,4.4442,6,1,0,0,56,0,0,0.37,4.4265,0,0.1354,211.54,0,0,Benign
BENIGN_01269,1886.34,5.3056,5,0,0,0,56,0,0,0.03,5.5556,0,0.2152,115.7,1,0,Benign
MALWARE_01732,272.86,6.9871,7,0,3,0,0,1,1,43.39,7.5613,20,0.9224,45.62,2,1,REvil
BENIGN_02308,815.05,5.7132,5,0,1,0,56,0,0,0.27,4.2123,0,0.1231,101.68,0,0,Benign
MALWARE_01925,644.07,7.7394,5,0,3,0,0,1,1,23.39,7.4563,15,0.8064,44.9,1,1,Ryuk
MALWARE_02212,568.89,7.514,7,0,2,2,28,1,1,64.0,7.99,12,0.7389,19.14,1,1,LockBit
BENIGN_02314,1185.91,3.7994,5,1,1,0,56,0,0,0.58,4.4225,0,0.0738,87.05,0,0,Benign
MALWARE_00715,402.48,7.5817,2,0,7,1,0,1,1,25.53,7.6094,15,0.6667,17.87,2,1,Cerber
MALWARE_00233,685.34,7.99,2,1,2,1,0,1,1,41.29,7.803,13,0.8371,15.06,1,1,REvil
BENIGN_01927,956.05,3.8983,4,1,2,1,112,0,0,0.12,4.2667,0,0.1876,153.69,0,0,Benign
MALWARE_01728,569.46,7.3259,2,0,6,1,28,1,0,22.58,7.433,23,0.81,49.11,2,1,WannaCry
MALWARE_02177,803.3,7.99,7,0,2,0,56,1,1,27.47,7.5398,21,0.7663,62.4,1,1,LockBit
BENIGN_00801,1842.68,5.1135,6,1,1,0,0,0,0,0.2,3.7441,0,0.0932,126.5,0,0,Benign
MALWARE_01172,434.45,7.533,7,0,2,0,0,1,1,36.33,7.708,23,0.9033,47.54,2,1,REvil
MALWARE_01694,431.96,7.8399,5,0,6,0,0,0,1,66.4,7.8686,14,0.8241,60.46,2,1,Ryuk
MALWARE_00469,702.75,7.9316,7,0,4,0,0,1,1,46.23,7.847,26,0.8189,39.79,3,1,LockBit
MALWARE_02294,1256.27,7.393,2,0,3,0,0,1,1,39.85,7.6489,12,0.9041,45.26,3,1,WannaCry
MALWARE_01869,269.77,7.4044,7,0,2,0,0,1,1,72.72,7.7378,17,1.0,63.65,1,1,Cerber
MALWARE_00277,67.14,7.6047,7,0,1,0,0,1,1,39.78,7.9346,13,0.7554,8.0,1,1,REvil
MALWARE_00471,441.58,7.6533,7,0,6,1,0,1,0,68.85,7.4213,20,0.8168,47.48,1,1,Ryuk
MALWARE_01368,687.88,7.4659,9,0,3,1,28,1,0,47.11,7.9339,16,1.0,8.0,2,1,REvil
BENIGN_01744,2025.76,3.4854,4,1,0,0,56,0,0,0.01,3.9812,0,0.2299,102.21,0,0,Benign
MALWARE_01449,620.77,7.2564,5,0,6,1,0,0,0,79.55,7.625,16,0.6034,74.8,1,1,Cerber
MALWARE_01303,407.37,7.3215,7,0,7,1,0,1,1,63.65,7.8975,24,0.9994,47.4,1,1,LockBit
BENIGN_02025,1230.35,3.8002,4,0,1,0,0,0,0,0.09,4.4896,0,0.1231,61.56,0,0,Benign
BENIGN_02275,1333.59,4.0853,5,1,0,0,84,0,0,0.25,3.7992,0,0.2113,134.79,0,0,Benign
BENIGN_00100,585.6,4.1827,5,0,0,1,56,0,0,0.31,4.378,0,0.2791,142.68,0,0,Benign
MALWARE_02422,311.0,7.4854,5,0,4,0,28,1,1,14.04,7.8335,21,0.8558,89.76,1,1,WannaCry
MALWARE_00908,872.78,7.3066,5,0,5,0,0,1,0,58.1,7.8591,14,0.9167,40.1,4,1,WannaCry
MALWARE_01746,1472.52,7.7823,9,0,5,1,0,1,1,38.79,7.7416,10,0.9265,55.33,1,1,Ryuk
MALWARE_02120,1401.4,7.3079,2,0,4,0,0,1,1,45.46,7.99,18,0.8137,8.0,4,1,Cerber
MALWARE_02417,531.2,7.8754,5,0,2,2,0,1,1,58.82,7.3987,14,0.8745,8.0,1,1,Cerber
BENIGN_00192,2440.23,5.9873,4,1,0,0,112,0,0,0.2,4.4134,0,0.0943,65.79,0,0,Benign
MALWARE_02197,269.26,7.684,9,0,1,0,28,1,1,13.32,7.6707,19,0.9626,55.97,3,1,LockBit
BENIGN_01785,1043.08,2.8905,4,1,1,0,0,0,0,0.3,4.8214,0,0.057,147.06,0,0,Benign
BENIGN_01533,1641.84,4.7991,4,1,0,0,112,0,0,0.26,5.0056,0,0.2978,140.54,1,0,Benign
MALWARE_00335,545.86,7.5297,2,0,5,0,0,1,1,51.93,7.5089,14,0.6673,50.43,2,1,LockBit
MALWARE_01945,541.53,7.5017,9,0,5,0,0,1,1,58.95,7.6251,20,0.742,15.84,3,1,WannaCry
MALWARE_02416,441.11,7.7166,2,0,2,0,0,1,1,34.56,7.5944,22,0.7609,52.35,2,1,Maze
BENIGN_01599,2442.12,4.6639,4,1,0,0,56,0,0,0.05,3.1821,0,0.05,157.83,0,0,Benign
BENIGN_01780,210.64,6.4612,4,1,1,0,84,0,0,0.08,3.709,0,0.0584,50.93,0,0,Benign
MALWARE_02401,392.56,7.1414,5,0,4,0,28,1,1,55.26,7.9301,28,0.8459,53.57,2,1,LockBit
MALWARE_00075,299.23,7.717,2,0,5,0,0,1,1,46.11,7.5276,14,0.7357,71.85,1,1,WannaCry
MALWARE_00899,625.28,7.5023,2,0,2,0,28,1,0,26.05,7.719,21,0.9731,39.25,1,1,REvil
MALWARE_01476,556.54,7.9309,5,0,9,0,0,0,1,28.82,7.8078,28,0.8548,33.73,3,1,Cerber
MALWARE_01271,823.63,7.4365,7,0,4,1,0,1,1,44.37,7.5001,22,1.0,59.27,2,1,Ryuk
BENIGN_00167,544.86,4.9144,5,1,1,0,56,0,0,0.04,4.0991,0,0.1122,21.04,0,0,Benign
BENIGN_01752,1469.25,3.795,5,1,0,0,84,0,0,0.15,3.4171,0,0.1573,216.59,0,0,Benign
BENIGN_01480,1461.2,4.0922,5,0,1,0,56,0,0,0.07,4.2906,0,0.1709,19.71,0,0,Benign
BENIGN_01025,1566.68,4.5333,4,0,1,0,0,0,0,0.15,4.1276,0,0.122,110.96,0,0,Benign
BENIGN_01789,1434.51,4.8904,4,1,0,0,112,0,0,0.18,2.9881,0,0.2448,145.32,0,0,Benign
BENIGN_02265,842.44,4.1097,6,0,0,0,0,0,0,0.04,3.2602,0,0.191,138.51,0,0,Benign
BENIGN_02474,3687.11,6.5605,5,1,1,0,0,0,0,0.14,3.9658,0,0.05,38.97,0,0,Benign
BENIGN_01823,945.51,3.4514,5,1,0,0,56,0,0,0.22,4.4999,0,0.2647,145.48,0,0,Benign
BENIGN_01221,1879.31,5.1287,4,1,0,0,56,0,0,0.26,3.3604,0,0.1645,53.58,0,0,Benign
BENIGN_01667,1612.45,5.0744,4,1,0,1,56,0,0,0.13,3.9591,0,0.05,65.28,0,0,Benign
MALWARE_00461,759.21,7.893,2,0,2,0,28,1,1,54.94,7.5382,20,1.0,21.29,1,1,LockBit
BENIGN_00153,2260.25,6.1685,5,1,0,0,84,0,0,0.17,3.7597,0,0.1529,137.38,0,0,Benign
MALWARE_00035,847.82,7.4897,2,0,7,1,0,0,1,27.63,7.6133,20,0.9053,51.88,1,1,Ryuk
MALWARE_02189,562.84,7.6122,9,0,3,0,28,1,1,34.42,7.5222,23,0.8542,40.19,3,1,Ryuk
BENIGN_01979,2166.17,5.1868,3,1,1,0,0,0,0,0.05,4.2908,0,0.1623,170.56,0,0,Benign
BENIGN_01470,20.0,5.2987,4,0,0,0,84,0,0,0.24,5.3637,0,0.1916,171.66,0,0,Benign
MALWARE_00308,23.87,7.3727,7,0,6,1,28,1,1,64.27,7.6471,20,0.6676,25.67,1,1,WannaCry
MALWARE_00013,526.98,7.7157,2,0,2,1,0,0,1,37.56,7.6273,24,0.8212,31.85,2,1,Cerber
MALWARE_00444,423.6,7.6159,5,0,5,1,0,0,1,64.63,7.8211,16,0.5771,62.23,1,1,WannaCry
MALWARE_00481,391.74,7.7266,5,0,2,0,0,1,1,50.82,7.8429,16,0.9323,62.92,1,1,Cerber
MALWARE_02323,643.16,7.6149,9,0,6,0,0,1,1,19.48,7.866,16,0.8392,41.18,2,1,Ryuk
MALWARE_00518,567.77,7.3044,2,0,4,0,0,1,1,47.14,7.7989,17,0.8918,54.42,1,1,WannaCry
BENIGN_01567,1387.09,5.2113,5,1,0,0,84,0,0,0.26,4.1832,0,0.1197,110.77,0,0,Benign
BENIGN_00032,2756.03,4.7848,3,1,0,0,0,0,0,0.27,3.5985,0,0.1894,124.44,0,0,Benign
BENIGN_00938,791.47,5.381,3,1,1,0,56,0,0,0.42,3.6218,0,0.217,128.34,0,0,Benign
BENIGN_01216,1951.05,4.2522,5,1,0,0,56,0,0,0.0,4.3869,0,0.2111,117.75,0,0,Benign
BENIGN_01938,1753.15,6.8,5,1,0,0,0,0,0,0.08,4.4421,0,0.1709,173.89,0,0,Benign
BENIGN_01130,1116.53,5.1504,6,1,0,0,0,0,0,0.1,4.1991,0,0.3741,144.57,0,0,Benign
BENIGN_00310,1729.56,4.2965,4,1,0,0,56,0,0,0.02,3.7505,0,0.1557,55.32,0,0,Benign
MALWARE_02402,913.81,7.99,5,0,2,1,0,0,1,5.0,7.99,22,0.9,59.23,1,1,Maze
BENIGN_02169,2021.16,3.524,4,1,0,0,56,0,0,0.16,4.1021,0,0.0678,91.11,0,0,Benign
MALWARE_00614,972.46,7.0535,9,0,3,0,56,1,1,27.66,7.9002,10,0.8058,62.1,3,1,Cerber
BENIGN_00496,1232.84,4.2975,4,1,0,0,56,0,0,0.59,4.2594,0,0.1892,157.74,0,0,Benign
BENIGN_00206,2488.65,5.2328,5,1,0,0,56,0,0,0.02,4.1079,0,0.0729,72.14,0,0,Benign
MALWARE_00174,806.45,7.4877,5,0,4,0,0,1,0,43.09,7.9037,15,0.7353,28.53,1,1,Maze
MALWARE_00858,1004.63,7.232,2,0,6,1,0,1,1,59.17,7.99,18,0.805,73.54,2,1,Cerber
MALWARE_01331,683.26,7.4546,7,0,6,0,28,1,1,45.95,7.5962,15,0.9155,56.58,2,1,Maze
BENIGN_00306,3154.33,5.7142,5,1,0,0,56,0,0,0.27,3.1605,0,0.1461,111.98,0,0,Benign
MALWARE_01294,508.64,7.4252,2,0,3,1,0,1,1,70.21,7.3438,19,0.7967,40.91,1,1,Ryuk
BENIGN_02202,1223.06,4.1717,4,1,1,0,56,0,0,0.05,3.6698,0,0.1854,148.61,0,0,Benign
BENIGN_01062,128.29,5.2982,4,1,0,0,84,0,0,0.11,4.694,0,0.1831,118.47,0,0,Benign
BENIGN_00844,1019.29,4.5853,6,1,0,0,56,0,0,0.09,4.414,0,0.1459,138.77,0,0,Benign
MALWARE_01373,590.9,7.801,7,0,5,1,0,1,1,54.92,7.7726,23,0.8135,61.55,3,1,LockBit
BENIGN_02252,2654.56,5.0756,5,1,1,0,0,0,0,0.0,4.9335,0,0.0873,75.35,0,0,Benign
BENIGN_00212,2051.77,5.0873,3,1,0,0,0,0,0,0.12,4.5408,0,0.2046,194.36,0,0,Benign
MALWARE_01498,819.99,7.9806,9,0,2,1,0,1,1,27.11,7.5048,18,1.0,8.0,2,1,Maze
BENIGN_00680,1454.35,3.6674,5,1,2,0,0,0,0,0.34,4.9806,0,0.05,92.54,0,0,Benign
BENIGN_00566,1965.43,3.9186,5,1,0,0,84,0,0,0.47,4.191,0,0.1413,175.61,0,0,Benign
MALWARE_00791,414.34,7.6084,5,0,2,0,0,1,1,42.24,7.6572,24,0.7612,8.0,1,1,LockBit
MALWARE_01855,255.99,7.8901,2,0,6,0,0,1,1,49.35,7.7973,16,0.8639,51.78,2,1,Maze
BENIGN_00681,1349.57,4.9277,5,0,1,0,56,0,0,0.04,3.8854,0,0.3425,182.76,0,0,Benign
BENIGN_00181,376.35,3.6668,3,1,0,0,84,0,0,0.21,4.8235,0,0.1439,153.52,0,0,Benign
MALWARE_01780,1041.16,7.7366,9,0,4,0,0,1,1,58.44,7.4571,21,0.7837,34.34,1,1,Maze
BENIGN_02496,1183.16,4.6052,6,1,2,0,56,0,0,0.3,3.9703,0,0.1075,157.9,0,0,Benign
BENIGN_02317,1418.25,5.0709,5,1,1,0,56,0,0,0.16,4.0939,0,0.0782,195.3,0,0,Benign
MALWARE_01774,746.47,7.2198,5,0,5,0,0,1,1,62.44,7.6872,14,1.0,57.17,1,1,REvil
BENIGN_00279,1994.9,3.747,5,1,0,0,56,0,0,0.01,3.6919,0,0.25,158.97,0,0,Benign
MALWARE_01184,957.28,7.8248,2,0,6,0,0,0,1,38.93,7.8602,19,0.8956,31.49,1,1,Maze
MALWARE_02263,821.35,7.99,9,0,3,2,0,1,1,38.71,7.7829,18,0.8669,58.39,2,1,Cerber
BENIGN_00433,912.61,4.6868,4,0,0,0,0,0,0,0.01,4.6724,0,0.1604,122.14,0,0,Benign
BENIGN_00290,2308.33,4.0282,5,1,0,0,0,0,0,0.18,5.1771,0,0.143,136.91,0,0,Benign
BENIGN_01028,925.89,5.1389,5,0,0,0,84,0,0,0.45,3.862,0,0.1607,89.42,0,0,Benign
BENIGN_00536,1198.31,4.3582,4,1,1,0,84,0,0,0.16,3.5417,0,0.057,199.11,0,0,Benign
MALWARE_01132,757.07,7.4735,9,1,5,2,0,1,1,46.5,7.6489,17,0.8335,27.68,2,1,WannaCry
BENIGN_00189,213.87,4.9478,5,1,0,0,84,0,0,0.16,3.8618,0,0.1434,109.96,0,0,Benign
BENIGN_02175,3109.9,4.899,4,1,0,0,0,0,0,0.18,4.091,0,0.05,70.63,0,0,Benign
MALWARE_01416,1060.11,7.3621,9,0,3,0,0,1,1,22.17,7.8042,27,0.9055,28.74,1,1,WannaCry
BENIGN_01863,4389.08,5.7589,4,0,0,0,56,0,0,0.21,4.1414,0,0.1437,183.53,0,0,Benign
BENIGN_00271,958.66,5.6037,3,1,0,1,56,0,0,0.25,4.4841,0,0.1286,162.34,0,0,Benign
BENIGN_01729,1958.75,5.5008,3,0,1,0,56,0,0,0.01,4.4702,0,0.1076,82.63,0,0,Benign
MALWARE_01576,709.23,7.6357,5,0,3,1,0,1,0,41.75,7.6575,23,0.6659,85.44,2,1,WannaCry
BENIGN_02158,663.49,4.079,5,1,0,1,56,0,0,0.9,4.7829,0,0.189,81.61,0,0,Benign
MALWARE_01432,1087.34,7.6436,7,0,2,1,0,1,1,65.54,7.311,23,1.0,58.16,1,1,Ryuk
BENIGN_00112,776.87,5.8512,5,0,0,0,0,0,1,0.52,3.4713,0,0.247,127.09,0,0,Benign
BENIGN_02385,1715.57,5.1486,4,1,1,0,56,0,0,0.38,4.2689,0,0.2828,258.22,0,0,Benign
BENIGN_00221,2996.77,5.1117,5,1,0,0,84,0,0,0.15,4.3511,0,0.0766,103.21,0,0,Benign
BENIGN_00628,1562.75,5.4983,4,0,1,0,56,0,0,0.13,5.6557,0,0.2849,103.49,0,0,Benign
BENIGN_01182,2060.18,5.3427,4,1,1,0,0,0,0,0.92,4.3238,0,0.1802,110.14,1,0,Benign
MALWARE_00882,642.58,7.5423,9,0,3,0,0,1,1,60.03,7.5087,11,0.9021,52.03,2,1,REvil
BENIGN_02423,1091.92,4.512,4,1,1,0,84,0,0,0.8,3.3792,0,0.1644,98.97,0,0,Benign
BENIGN_00791,912.58,4.2776,6,1,1,0,112,0,0,0.16,4.0487,0,0.1395,15.0,0,0,Benign
MALWARE_01776,710.67,7.6414,2,1,6,1,0,1,0,35.63,7.5611,21,0.8407,100.16,1,1,Maze
BENIGN_00462,2116.64,5.0692,4,1,0,0,56,0,1,0.01,4.749,0,0.128,15.0,0,0,Benign
MALWARE_01903,440.38,7.3023,5,0,6,0,0,1,1,57.88,7.99,11,0.7968,68.32,2,1,REvil
BENIGN_00552,2754.4,3.5279,5,1,0,0,0,0,0,0.03,3.8012,0,0.05,166.15,0,0,Benign
MALWARE_00630,1071.37,7.3003,9,0,2,1,0,1,1,58.09,7.8846,24,0.9556,32.2,1,1,Cerber
BENIGN_01445,2335.62,4.9168,6,1,0,0,0,0,0,0.29,3.6682,0,0.1199,66.96,1,0,Benign
BENIGN_00199,1298.62,5.7069,4,1,1,0,56,0,0,0.33,5.0758,0,0.05,90.08,0,0,Benign
MALWARE_00090,667.86,7.0429,2,0,6,1,0,1,1,45.44,7.6181,16,0.996,31.02,1,1,WannaCry
BENIGN_00403,946.89,5.3501,4,1,1,0,56,0,0,0.83,3.4591,0,0.2266,73.82,1,0,Benign
MALWARE_01460,1096.92,7.6985,9,0,7,0,0,1,0,58.25,7.608,22,0.952,60.04,2,1,LockBit
MALWARE_01690,861.82,7.6343,2,0,5,2,0,1,1,47.9,7.6956,24,0.8011,40.62,1,1,WannaCry
MALWARE_02264,1084.85,7.99,5,0,5,0,0,1,1,32.63,7.9079,18,0.835,38.19,1,1,Maze
BENIGN_02096,994.4,5.353,4,1,0,0,56,0,0,0.27,3.5547,0,0.05,150.36,0,0,Benign
MALWARE_00401,1044.09,7.1375,9,0,2,1,0,1,1,19.8,7.6635,25,0.864,20.18,2,1,WannaCry
MALWARE_01963,1117.22,7.6201,5,0,2,0,0,1,1,44.46,7.6398,23,1.0,57.9,3,1,Ryuk
BENIGN_00651,2612.27,5.8527,5,1,0,0,56,0,0,0.02,4.4053,0,0.3034,43.72,0,0,Benign
BENIGN_00709,1740.12,4.6841,5,1,0,0,56,0,0,0.12,3.2087,0,0.2274,147.23,0,0,Benign
BENIGN_01481,833.49,5.4533,4,1,0,1,84,0,0,0.24,3.182,0,0.05,15.0,0,0,Benign
MALWARE_01915,245.53,7.5129,7,0,0,2,0,0,1,67.7,7.8126,16,0.8641,87.43,3,1,REvil
MALWARE_00566,977.75,7.0556,5,0,5,0,0,1,0,51.84,7.5811,16,0.7215,54.51,1,1,Ryuk
BENIGN_02396,1117.98,4.3791,5,1,0,0,0,0,0,0.09,4.3211,0,0.1043,56.42,0,0,Benign
BENIGN_01770,901.5,4.6371,6,1,0,0,56,0,0,0.39,3.8551,0,0.1966,53.08,0,0,Benign
BENIGN_00315,2573.15,4.2458,5,1,0,1,56,0,0,0.01,3.606,0,0.1472,79.45,0,0,Benign
MALWARE_01262,10.0,7.99,7,0,4,2,0,1,1,19.22,7.8131,19,0.7929,52.2,2,1,Cerber
MALWARE_02410,185.92,7.202,2,0,4,0,28,1,1,23.34,7.8026,17,0.9184,8.0,1,1,Cerber
BENIGN_00114,2066.47,3.9173,5,1,1,1,84,0,0,0.53,2.9083,0,0.1565,115.06,0,0,Benign
BENIGN_00961,1547.88,4.662,4,1,0,0,84,0,0,0.02,3.4336,0,0.2229,116.3,0,0,Benign
MALWARE_00411,592.68,7.5347,9,0,5,0,0,0,1,42.0,7.475,18,0.6783,27.94,2,1,Maze
MALWARE_00906,533.65,7.5284,5,0,6,0,0,1,1,30.54,7.693,16,0.6407,36.45,1,1,REvil
BENIGN_01624,602.07,6.0501,6,0,0,0,0,0,0,0.16,4.4869,0,0.05,134.69,0,0,Benign
MALWARE_00823,1002.75,7.9052,7,0,4,0,0,1,1,43.67,7.4568,22,1.0,55.26,1,1,Maze
MALWARE_02500,366.33,7.99,7,0,6,1,0,1,1,5.0,7.7417,11,0.637,33.23,1,1,Cerber
BENIGN_01819,2939.3,4.9605,3,1,0,0,56,0,0,0.07,4.7908,0,0.256,127.95,0,0,Benign
MALWARE_00695,290.66,7.9188,2,0,5,1,0,1,1,48.7,7.5083,11,0.7544,22.72,1,1,WannaCry
MALWARE_00508,399.63,7.3724,7,0,2,0,28,1,1,41.89,7.8377,21,0.8118,51.1,2,1,Ryuk
MALWARE_00915,191.2,7.6809,2,0,3,1,28,1,1,36.25,7.8292,18,0.8265,38.43,1,1,Ryuk
MALWARE_02029,144.52,7.6549,5,0,2,1,0,1,1,45.24,7.725,18,0.9093,33.12,2,1,REvil
BENIGN_01898,2247.46,4.7748,5,1,0,0,0,0,0,0.06,4.1445,0,0.05,102.39,0,0,Benign
BENIGN_01919,940.11,4.1107,5,1,0,0,56,0,0,0.44,4.5762,0,0.0912,101.72,0,0,Benign
BENIGN_01271,20.0,4.41,5,1,1,0,56,0,0,0.08,4.7254,0,0.0807,169.9,0,0,Benign
MALWARE_01677,470.27,7.1731,2,0,4,0,0,1,1,39.75,7.6732,15,0.7892,55.02,2,1,LockBit
MALWARE_02463,1144.32,7.7089,2,0,4,1,0,1,0,56.46,7.428,29,0.9178,45.95,1,1,REvil
MALWARE_02384,735.67,7.5256,7,0,4,0,0,1,1,52.6,7.5441,22,0.7565,55.42,3,1,Cerber
MALWARE_01595,332.37,7.6617,2,0,7,2,28,1,0,48.99,7.7612,25,0.8343,57.01,2,1,Cerber
MALWARE_00660,438.35,7.4154,5,1,4,0,28,1,0,48.88,7.861,18,0.964,59.09,2,1,REvil
BENIGN_01814,2933.96,4.3369,4,1,0,0,112,0,0,0.06,4.4469,0,0.1564,188.52,0,0,Benign
BENIGN_02427,2561.05,3.9944,4,0,1,0,84,0,0,0.66,4.0169,0,0.1356,109.9,0,0,Benign
MALWARE_01451,552.89,7.903,5,0,3,0,0,1,0,47.77,7.9729,15,0.8481,50.89,2,1,Maze
MALWARE_01929,789.34,7.1095,7,0,6,0,0,0,1,60.86,7.7116,29,0.7823,63.02,2,1,Maze
BENIGN_02143,3194.45,5.1414,3,1,0,0,0,0,0,0.32,4.6548,0,0.0501,116.62,0,0,Benign
BENIGN_01627,1685.17,5.0478,4,1,0,0,56,0,0,0.21,5.5183,0,0.0865,100.74,0,0,Benign
BENIGN_00790,1773.78,4.5423,5,1,2,0,84,0,0,0.04,3.9495,0,0.1424,100.58,1,0,Benign
MALWARE_01287,257.0,7.5909,7,0,4,0,0,1,1,44.49,7.38,17,0.6729,35.83,1,1,WannaCry
BENIGN_01865,1679.08,5.9407,5,1,0,0,56,0,0,0.05,3.8396,0,0.1195,102.93,0,0,Benign
MALWARE_00366,510.64,7.8937,2,0,5,1,0,1,0,70.97,7.7825,17,0.8445,44.07,1,1,Cerber
BENIGN_00872,20.0,5.3594,4,1,0,0,84,0,0,0.11,3.2354,0,0.0558,122.11,0,0,Benign
MALWARE_00772,793.86,7.7189,5,0,3,0,28,1,1,42.26,7.8581,18,0.7643,84.5,1,1,Ryuk
MALWARE_01334,661.49,7.6743,5,1,5,1,0,1,1,56.65,7.9254,25,1.0,48.92,1,1,WannaCry
BENIGN_00074,1274.57,3.9951,4,1,0,1,56,0,0,0.23,3.5695,0,0.2287,109.3,1,0,Benign
BENIGN_01753,2247.8,4.9797,5,0,0,0,84,0,0,0.25,4.4624,0,0.1018,35.35,0,0,Benign
BENIGN_01422,744.33,4.8646,6,1,0,0,0,0,0,0.02,5.6044,0,0.1264,147.53,0,0,Benign
MALWARE_01722,780.73,7.99,5,0,3,1,28,1,1,59.34,7.8028,24,0.8869,11.79,1,1,Cerber
MALWARE_02194,585.67,7.156,7,0,3,0,0,1,1,57.34,7.4991,20,0.9211,44.95,3,1,Ryuk
MALWARE_01870,10.0,7.1556,9,0,2,0,0,1,1,41.26,7.6107,23,0.8162,70.04,3,1,WannaCry
MALWARE_02076,966.01,7.7879,7,0,1,0,0,1,1,48.85,7.99,17,0.9633,28.95,2,1,Maze
MALWARE_01310,916.08,7.387,7,0,6,1,0,1,1,28.64,7.3763,21,0.7786,23.65,2,1,LockBit
BENIGN_02245,1428.22,3.7647,4,1,0,0,0,0,0,0.21,4.3754,0,0.1609,122.34,0,0,Benign
MALWARE_00548,490.11,7.3813,2,0,5,0,0,1,1,50.63,7.7575,21,0.8868,56.52,1,1,WannaCry
BENIGN_02446,1641.01,3.4385,4,1,0,0,0,0,0,0.27,4.2555,0,0.166,165.93,0,0,Benign
BENIGN_00495,1141.63,3.8282,4,1,0,1,56,0,0,0.11,3.9725,0,0.2073,130.64,0,0,Benign
MALWARE_00631,606.92,7.99,9,0,3,0,0,1,0,23.13,7.7026,19,0.8702,44.46,2,1,WannaCry
MALWARE_01822,793.17,7.0689,9,0,4,0,0,0,1,58.43,7.99,14,0.9773,56.5,2,1,Ryuk
MALWARE_01898,993.17,7.9253,9,0,3,0,28,1,1,58.55,7.5283,19,0.7838,34.75,1,1,Cerber
BENIGN_01165,2723.73,5.5149,4,1,0,0,112,0,0,0.71,3.8852,0,0.2109,44.7,0,0,Benign
MALWARE_01235,463.06,7.99,2,0,5,1,0,1,1,36.16,7.7507,20,0.7641,44.78,1,1,Maze
BENIGN_01731,1160.59,5.4461,3,1,0,0,56,0,0,0.55,2.4635,0,0.2454,209.73,0,0,Benign
MALWARE_02313,900.9,7.7765,2,1,1,0,0,1,1,60.18,7.8148,21,0.7688,48.39,2,1,LockBit
BENIGN_02403,2203.59,4.1845,3,1,0,0,84,0,0,0.21,4.7359,0,0.1496,73.77,0,0,Benign
MALWARE_00904,566.56,7.2802,5,0,4,0,56,1,1,34.75,7.9089,15,0.9108,54.45,2,1,Maze
BENIGN_00619,1938.45,3.7284,4,1,0,0,56,0,0,0.07,4.9119,0,0.05,88.08,0,0,Benign
BENIGN_01698,1235.64,3.6193,6,1,0,0,84,0,0,0.2,4.3145,0,0.1618,88.9,1,0,Benign
MALWARE_01094,414.68,7.7248,2,0,3,1,0,1,1,31.98,7.99,21,0.8583,41.31,2,1,Maze
BENIGN_01958,20.0,4.6881,5,1,0,0,112,0,0,0.05,4.3306,0,0.099,184.76,0,0,Benign
BENIGN_01222,1632.49,4.6567,4,1,0,0,56,0,0,0.38,5.0453,0,0.2072,100.34,0,0,Benign
BENIGN_02074,856.37,4.6638,4,1,0,0,0,0,0,0.17,5.8161,0,0.1507,32.09,1,0,Benign
MALWARE_00911,280.6,7.4691,7,0,4,0,0,1,1,40.37,7.7691,21,1.0,8.0,1,1,LockBit
BENIGN_00870,1744.07,5.0225,5,1,1,0,0,0,0,0.31,3.2245,0,0.1418,147.04,1,0,Benign
MALWARE_00219,130.13,7.5562,7,0,5,0,0,1,0,22.2,7.6754,21,0.8674,49.57,3,1,REvil
BENIGN_01043,2132.31,5.2164,4,1,0,0,0,0,0,0.21,4.0775,0,0.2076,146.11,1,0,Benign
BENIGN_01362,2003.6,4.5597,5,1,1,0,84,0,0,0.15,3.4929,0,0.0965,343.95,0,0,Benign
BENIGN_00357,1013.88,4.6902,5,0,0,0,56,0,0,0.24,4.2817,0,0.05,105.91,0,0,Benign
BENIGN_01163,3652.25,4.3445,4,1,0,0,84,0,0,0.19,4.2502,0,0.1978,167.61,0,0,Benign
